STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,LOCATION,Country,INDICATOR,Indicator,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME_PERIOD,Time,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,FIXWIRED,Fixed broadband subscriptions,CABLE,Cable,NBR,Number,A,Annual,2022,,6326524,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GGDEBT,General government debt,TOT,Total,PC_GDP,% of GDP,A,Annual,2022,,254.4614,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXENV,Environmental tax,TRANSPORT,Transport,PC_TOT_TAX,% of taxation,A,Annual,2021,,2.34,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GGEXP,General government spending,HOUCOMM,Housing and community amenities,PC_GDP,% of GDP,A,Annual,2021,,0.633715176,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GOVRESEARCHER,Government researchers,WOMEN,Women,PC_NATIONAL,% of national total,A,Annual,2021,,27.79725853,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GGEXP,General government spending,GRALPUBSER,General public services,PC_GDP,% of GDP,A,Annual,2021,,4.302699959,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GGEXP,General government spending,SOCPROT,Social protection,PC_GDP,% of GDP,A,Annual,2021,,9.009000824,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GOVRESEARCHER,Government researchers,TOT,Total,PC_NATIONAL,% of national total,A,Annual,2021,,5.945921939,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GOVRESEARCHER,Government researchers,TOT,Total,HEADCOUNT,Headcount,A,Annual,2021,,34661,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TWN,Chinese Taipei,RESEARCHER,Researchers,WOMEN,Women,HEADCOUNT,Headcount,A,Annual,2021,,48289.68491,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,RESEARCHER,Researchers,WOMEN,Women,PC_RESEARCHER,% of total researchers,A,Annual,2021,,17.83431137,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TWN,Chinese Taipei,RESEARCHER,Researchers,WOMEN,Women,PC_RESEARCHER,% of total researchers,A,Annual,2021,,23.14275142,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,FIXWIRED,Fixed broadband subscriptions,TOT,Total,100HAB,Per 100 inhabitants,A,Annual,2021,,34.77,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GGDEBT,General government debt,TOT,Total,PC_GDP,% of GDP,A,Annual,2021,,59.87044,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXENV,Environmental tax,TRANSPORT,Transport,PC_GDP,% of GDP,A,Annual,2021,,0.47,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXENV,Environmental tax,ENRG,Energy,PC_GDP,% of GDP,A,Annual,2021,,0.79,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXENV,Environmental tax,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2021,,6.25,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GGEXPDEST,General government spending by destination,INDIVIDUAL,Individual,PC_GDP,% of GDP,A,Annual,2021,,10.08575384,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GGEXP,General government spending,DEF,Defence,PC_GDP,% of GDP,A,Annual,2021,,1.00837436,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GGEXP,General government spending,EDU,Education,PC_GDP,% of GDP,A,Annual,2021,,5.401907558,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GOVRESEARCHER,Government researchers,WOMEN,Women,HEADCOUNT,Headcount,A,Annual,2021,,8720,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GGEXP,General government spending,ENVPROT,Environmental protection,PC_GDP,% of GDP,A,Annual,2021,,1.142049665,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GOVRESEARCHER,Government researchers,TOT,Total,HEADCOUNT,Headcount,A,Annual,2021,,31370,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,RESEARCHER,Researchers,TOT,Total,HEADCOUNT,Headcount,A,Annual,2021,,586666,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,FIXWIRED,Fixed broadband subscriptions,FIBRE,Fibre/LAN,100HAB,Per 100 inhabitants,A,Annual,2021,,29.026,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,FIXWIRED,Fixed broadband subscriptions,DSL,DSL,100HAB,Per 100 inhabitants,A,Annual,2021,,0.859,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,FIXWIRED,Fixed broadband subscriptions,CABLE,Cable,100HAB,Per 100 inhabitants,A,Annual,2021,,5.147,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GGEXP,General government spending,SOCPROT,Social protection,PC_GDP,% of GDP,A,Annual,2021,,17.9318915,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GGWEALTH,General government financial wealth,TOT,Total,PC_GDP,% of GDP,A,Annual,2021,,44.96305,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GGNLEND,General government deficit,TOT,Total,PC_GDP,% of GDP,A,Annual,2021,,-0.316508256,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXENV,Environmental tax,POL,Pollution,PC_GDP,% of GDP,A,Annual,2021,,0.01,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,RENEWABLE,Renewable energy,TOT,Total,PC_PRYENRGSUPPLY,% of primary energy supply,A,Annual,2021,,7.07,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TWN,Chinese Taipei,RESEARCHER,Researchers,TOT,Total,HEADCOUNT,Headcount,A,Annual,2021,,208660.0856,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,FIXWIRED,Fixed broadband subscriptions,CABLE,Cable,100HAB,Per 100 inhabitants,A,Annual,2021,,5.08,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GGREV,General government revenue,TOT,Total,THND_USD_CAP,Thousand US dollars/capita,A,Annual,2021,,17458.51,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GGREV,General government revenue,TOT,Total,PC_GDP,% of GDP,A,Annual,2021,,38.1210031,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GGNLEND,General government deficit,TOT,Total,PC_GDP,% of GDP,A,Annual,2015,,-3.677846107,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MNG,Mongolia,TAXENV,Environmental tax,POL,Pollution,PC_TOT_TAX,% of taxation,A,Annual,2015,,0.36,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHN,China (People's Republic of),TAXENV,Environmental tax,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2015,,3.9,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MAC,"Macau, China",PATENT_ENV,Patents on environment technologies,TOT,Total,PC,Percentage,A,Annual,2015,,15.75,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TWN,Chinese Taipei,PATENT_ENV,Patents on environment technologies,TOT,Total,PC,Percentage,A,Annual,2015,,7.26,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MNG,Mongolia,PATENT_ENV,Patents on environment technologies,TOT,Total,PC,Percentage,A,Annual,2015,,6.25,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MNG,Mongolia,RENEWABLE,Renewable energy,TOT,Total,PC_PRYENRGSUPPLY,% of primary energy supply,A,Annual,2015,,3.49,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GGEXP,General government spending,ENVPROT,Environmental protection,PC_GDP,% of GDP,A,Annual,2015,,1.136548865,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,FIXWIRED,Fixed broadband subscriptions,TOT,Total,100HAB,Per 100 inhabitants,A,Annual,2020,,33.661,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GGDEBT,General government debt,TOT,Total,PC_GDP,% of GDP,A,Annual,2020,,58.87553,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MNG,Mongolia,TAXENV,Environmental tax,TRANSPORT,Transport,PC_TOT_TAX,% of taxation,A,Annual,2020,,2.74,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXENV,Environmental tax,TOT,Total,PC_GDP,% of GDP,A,Annual,2020,,1.24,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GGEXP,General government spending,PUBORD,Public order and safety,PC_GDP,% of GDP,A,Annual,2020,,1.361382147,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GGEXP,General government spending,DEF,Defence,PC_GDP,% of GDP,A,Annual,2020,,2.795309302,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GGWEALTH,General government financial wealth,TOT,Total,PC_GDP,% of GDP,A,Annual,2020,,-125.0238,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GGEXP,General government spending,RECULTREL,"Recreation, culture and religion",PC_GDP,% of GDP,A,Annual,2020,,0.411143083,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHN,China (People's Republic of),GOVRESEARCHER,Government researchers,TOT,Total,PC_NATIONAL,% of national total,A,Annual,2020,,17.511571,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,FIXWIRED,Fixed broadband subscriptions,FIBRE,Fibre/LAN,NBR,Number,A,Annual,2020,,34570159,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GGEXPDEST,General government spending by destination,SOCIETY,Collective,PC_GDP,% of GDP,A,Annual,2020,,8.078944882,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,WIRELESSWIRED,Mobile broadband subscriptions,TOT,Total,100HAB,Per 100 inhabitants,A,Annual,2020,,115.619,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GGEXP,General government spending,TOT,Total,THND_USD_CAP,Thousand US dollars/capita,A,Annual,2020,,17043.12,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GGEXP,General government spending,TOT,Total,THND_USD_CAP,Thousand US dollars/capita,A,Annual,2020,,19292.83,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GGNLEND,General government deficit,TOT,Total,PC_GDP,% of GDP,A,Annual,2020,,-2.694960268,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXENV,Environmental tax,POL,Pollution,PC_GDP,% of GDP,A,Annual,2020,,0.01,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MNG,Mongolia,TAXENV,Environmental tax,RES,Resources,PC_GDP,% of GDP,A,Annual,2020,,0.14,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MNG,Mongolia,TAXENV,Environmental tax,ENRG,Energy,PC_GDP,% of GDP,A,Annual,2020,,0.81,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHN,China (People's Republic of),TAXENV,Environmental tax,RES,Resources,PC_GDP,% of GDP,A,Annual,2020,,0.17,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHN,China (People's Republic of),TAXENV,Environmental tax,TRANSPORT,Transport,PC_GDP,% of GDP,A,Annual,2020,,0.45,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MNG,Mongolia,TAXENV,Environmental tax,TOT,Total,PC_GDP,% of GDP,A,Annual,2016,,1.98,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXENV,Environmental tax,ENRG,Energy,PC_TOT_TAX,% of taxation,A,Annual,2016,,2.87,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHN,China (People's Republic of),RENEWABLE,Renewable energy,TOT,Total,PC_PRYENRGSUPPLY,% of primary energy supply,A,Annual,2016,,8.92,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GOVRESEARCHER,Government researchers,WOMEN,Women,HEADCOUNT,Headcount,A,Annual,2016,,6216,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GGEXP,General government spending,HEALTH,Health,PC_GDP,% of GDP,A,Annual,2016,,4.224986322,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,RESEARCHER,Researchers,WOMEN,Women,HEADCOUNT,Headcount,A,Annual,2016,,90615,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,FIXWIRED,Fixed broadband subscriptions,TOT,Total,100HAB,Per 100 inhabitants,A,Annual,2016,,39.73,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXENV,Environmental tax,POL,Pollution,PC_TOT_TAX,% of taxation,A,Annual,2016,,0.02,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MNG,Mongolia,TAXENV,Environmental tax,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2016,,10.39,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MNG,Mongolia,TAXENV,Environmental tax,TRANSPORT,Transport,PC_GDP,% of GDP,A,Annual,2016,,0.25,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TWN,Chinese Taipei,GOVRESEARCHER,Government researchers,WOMEN,Women,PC_NATIONAL,% of national total,A,Annual,2016,,27.59318687,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TWN,Chinese Taipei,GOVRESEARCHER,Government researchers,WOMEN,Women,HEADCOUNT,Headcount,A,Annual,2016,,5589,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GGEXP,General government spending,EDU,Education,PC_GDP,% of GDP,A,Annual,2016,,3.335503448,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GGEXP,General government spending,RECULTREL,"Recreation, culture and religion",PC_GDP,% of GDP,A,Annual,2016,,0.839187224,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,FIXWIRED,Fixed broadband subscriptions,TOT,Total,NBR,Number,A,Annual,2016,,38869391,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,FIXWIRED,Fixed broadband subscriptions,FIBRE,Fibre/LAN,100HAB,Per 100 inhabitants,A,Annual,2016,,29.642,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,FIXWIRED,Fixed broadband subscriptions,DSL,DSL,100HAB,Per 100 inhabitants,A,Annual,2016,,2.267,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GGEXP,General government spending,TOT,Total,PC_GDP,% of GDP,A,Annual,2016,,38.64849037,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TWN,Chinese Taipei,RESEARCHER,Researchers,TOT,Total,1000EMPLOYED,Per 1 000 employed,A,Annual,2016,,13.05945952,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHN,China (People's Republic of),RESEARCHER,Researchers,TOT,Total,1000EMPLOYED,Per 1 000 employed,A,Annual,2016,,2.219392485,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,RESEARCHER,Researchers,TOT,Total,1000EMPLOYED,Per 1 000 employed,A,Annual,2016,,13.68062151,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXENV,Environmental tax,TRANSPORT,Transport,PC_GDP,% of GDP,A,Annual,2016,,0.47,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MNG,Mongolia,TAXENV,Environmental tax,POL,Pollution,PC_GDP,% of GDP,A,Annual,2016,,0.07,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHN,China (People's Republic of),TAXENV,Environmental tax,RES,Resources,PC_TOT_TAX,% of taxation,A,Annual,2016,,0.73,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHN,China (People's Republic of),TAXENV,Environmental tax,TOT,Total,PC_GDP,% of GDP,A,Annual,2016,,0.6,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXENV,Environmental tax,ENRG,Energy,PC_GDP,% of GDP,A,Annual,2016,,1.01,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXENV,Environmental tax,ENRG,Energy,PC_GDP,% of GDP,A,Annual,2016,,0.87,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHN,China (People's Republic of),PATENT_ENV,Patents on environment technologies,TOT,Total,PC,Percentage,A,Annual,2016,,9.34,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,PATENT_ENV,Patents on environment technologies,TOT,Total,PC,Percentage,A,Annual,2016,,12.27,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GGEXPDEST,General government spending by destination,INDIVIDUAL,Individual,PC_GDP,% of GDP,A,Annual,2016,,8.31688285,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GGEXP,General government spending,DEF,Defence,PC_GDP,% of GDP,A,Annual,2016,,0.830748362,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GGEXP,General government spending,EDU,Education,PC_GDP,% of GDP,A,Annual,2016,,4.579993929,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GOVRESEARCHER,Government researchers,WOMEN,Women,HEADCOUNT,Headcount,A,Annual,2016,,7553,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GGEXP,General government spending,ENVPROT,Environmental protection,PC_GDP,% of GDP,A,Annual,2016,,0.869943559,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GOVRESEARCHER,Government researchers,TOT,Total,HEADCOUNT,Headcount,A,Annual,2016,,29571,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,RESEARCHER,Researchers,TOT,Total,HEADCOUNT,Headcount,A,Annual,2016,,460769,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,FIXWIRED,Fixed broadband subscriptions,DSL,DSL,100HAB,Per 100 inhabitants,A,Annual,2016,,2.279,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,FIXWIRED,Fixed broadband subscriptions,CABLE,Cable,100HAB,Per 100 inhabitants,A,Annual,2016,,5.397,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GGEXP,General government spending,SOCPROT,Social protection,PC_GDP,% of GDP,A,Annual,2016,,16.01009691,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GGWEALTH,General government financial wealth,TOT,Total,PC_GDP,% of GDP,A,Annual,2016,,30.22406,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GGNLEND,General government deficit,TOT,Total,PC_GDP,% of GDP,A,Annual,2016,,-3.599572786,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MNG,Mongolia,TAXENV,Environmental tax,POL,Pollution,PC_TOT_TAX,% of taxation,A,Annual,2016,,0.35,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHN,China (People's Republic of),TAXENV,Environmental tax,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2016,,3.45,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MAC,"Macau, China",PATENT_ENV,Patents on environment technologies,TOT,Total,PC,Percentage,A,Annual,2016,,3.85,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TWN,Chinese Taipei,PATENT_ENV,Patents on environment technologies,TOT,Total,PC,Percentage,A,Annual,2016,,7.56,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MNG,Mongolia,PATENT_ENV,Patents on environment technologies,TOT,Total,PC,Percentage,A,Annual,2016,,7.14,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXENV,Environmental tax,TRANSPORT,Transport,PC_GDP,% of GDP,A,Annual,2015,,0.47,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MNG,Mongolia,TAXENV,Environmental tax,POL,Pollution,PC_GDP,% of GDP,A,Annual,2015,,0.07,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHN,China (People's Republic of),TAXENV,Environmental tax,RES,Resources,PC_TOT_TAX,% of taxation,A,Annual,2015,,0.83,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHN,China (People's Republic of),TAXENV,Environmental tax,TOT,Total,PC_GDP,% of GDP,A,Annual,2015,,0.71,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXENV,Environmental tax,ENRG,Energy,PC_GDP,% of GDP,A,Annual,2015,,0.98,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXENV,Environmental tax,ENRG,Energy,PC_GDP,% of GDP,A,Annual,2015,,0.87,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHN,China (People's Republic of),PATENT_ENV,Patents on environment technologies,TOT,Total,PC,Percentage,A,Annual,2015,,8.23,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,PATENT_ENV,Patents on environment technologies,TOT,Total,PC,Percentage,A,Annual,2015,,12.65,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GGNLEND,General government deficit,TOT,Total,PC_GDP,% of GDP,A,Annual,2019,,0.955750489,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXENV,Environmental tax,POL,Pollution,PC_GDP,% of GDP,A,Annual,2019,,0.01,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MNG,Mongolia,TAXENV,Environmental tax,RES,Resources,PC_GDP,% of GDP,A,Annual,2019,,0.15,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHN,China (People's Republic of),TAXENV,Environmental tax,RES,Resources,PC_GDP,% of GDP,A,Annual,2019,,0.18,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHN,China (People's Republic of),TAXENV,Environmental tax,TRANSPORT,Transport,PC_GDP,% of GDP,A,Annual,2019,,0.45,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,RENEWABLE,Renewable energy,TOT,Total,PC_PRYENRGSUPPLY,% of primary energy supply,A,Annual,2019,,6.32,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TWN,Chinese Taipei,RESEARCHER,Researchers,TOT,Total,HEADCOUNT,Headcount,A,Annual,2019,,199144.0585,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,FIXWIRED,Fixed broadband subscriptions,CABLE,Cable,100HAB,Per 100 inhabitants,A,Annual,2019,,6.128,,A,,,,,,,
